#File/DateTime,2023-11-24_155601
#File/FileFormat,optical v4.4
#File/User,Filip
#File/Tags,
#File/Category,List View
#File/Exercise,
#ConnectDevice/Name,iPad
#Software/Build.buildTag,1.1.0.21
#Firmware/Build.buildTag,10600
#Device/Version.serialId,MOOD_D16A6B62A7D0 [07690EE8-70D9-EC8E-02EF-A4E7F8CA1170]
#Device/Version.hardware,1
#Accelerometer/Version.model,BHI260AP
#Accelerometer/Properties.rawDivisor,417.533129
#Accelerometer/Config.hertz,18.000000
#Gyroscope/Version.model,BHI260AP
#Gyroscope/Properties.rawDivisor,16.400000
#Gyroscope/Config.hertz,28.000000
#Magnetometer/Version.model,BHI260AP
#Magnetometer/Properties.rawDivisor,16.000000
#Magnetometer/Config.hertz,48.000000
#Euler/Version.model,BHI260AP
#Euler/Properties.rawDivisor,91.022222
#Euler/Config.hertz,50.000000
#Pressure/Version.model,BMP390
#Pressure/Properties.rawDivisor,1.000000
#Pressure/Config.hertz,38.000000
#Nav/Properties.rawDivisor,143.859539
#Nav/Properties.sensorCount,6
#Nav/Properties.ids[],RightCheek,RightBrow,LeftBrow,RightTemple,LeftCheek,LeftTemple
#Nav/Config/Raw.hertz,50.000000
#Prox/Properties.formula,31.4*exp(-0.001399*x)+14.14*exp(-9.446e-05*x)
#Prox/Properties.sensorCount,6
#Prox/Properties.ids[],RightCheek,RightBrow,CentreBottomBrow,CentreTopBrow,LeftBrow,LeftCheek
#Prox/Config/Raw.hertz,50.000000
#Calibration/SmileL,true
#Calibration/SmileR,true
#Calibration/BrowraiseL,true
#Calibration/BrowraiseR,true
#Calibration/FrownL,true
#Calibration/FrownR,true

Timestamp,Accelerometer/Raw.X,Accelerometer/Raw.Y,Accelerometer/Raw.Z,Gyroscope/Raw.X,Gyroscope/Raw.Y,Gyroscope/Raw.Z,Magnetometer/Raw.X,Magnetometer/Raw.Y,Magnetometer/Raw.Z,Euler/Raw.X,Euler/Raw.Y,Euler/Raw.Z,Nav/Raw.X[RightCheek],Nav/Raw.Y[RightCheek],Nav/Raw.X[RightBrow],Nav/Raw.Y[RightBrow],Nav/Raw.X[LeftBrow],Nav/Raw.Y[LeftBrow],Nav/Raw.X[RightTemple],Nav/Raw.Y[RightTemple],Nav/Raw.X[LeftCheek],Nav/Raw.Y[LeftCheek],Nav/Raw.X[LeftTemple],Nav/Raw.Y[LeftTemple],Prox/Raw[RightCheek],Prox/Raw[RightBrow],Prox/Raw[CentreBottomBrow],Prox/Raw[CentreTopBrow],Prox/Raw[LeftBrow],Prox/Raw[LeftCheek],Pressure/Raw,Battery,RSSI,DebugBits/Flags,MicBits/Front0Rear1,SoftwareTimestamp,Oco/State,Expression/Intensity[SmileL],Expression/Intensity[SmileR],Expression/Intensity[SurpriseL],Expression/Intensity[SurpriseR],Expression/Intensity[FrownL],Expression/Intensity[FrownR],Expression/Certainty,Activity/Output,Activity/Certainty,Stats/CheekRaise,Stats/BrowRaise,Stats/BrowLower,Stats/Attention,Stats/Expressivity,Stats/Interaction,Stats/Valence,Stats/Engagement,Annotations
1700833763.584000, -227.0, -3757.0, 1726.0, -25.0, 143.0, -38.0, 179.0, -654.0, 76.0, 2088.0, 5950.0, -323.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2933.0, 6226.0, 8013.0, 9661.0, 4594.0, 2747.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.662000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988075, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.604000, -211.0, -3771.0, 1716.0, -38.0, 134.0, -31.0, 182.0, -653.0, 75.0, 2103.0, 5954.0, -326.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, -1.0, 0.0, 2934.0, 6226.0, 8012.0, 9662.0, 4595.0, 2746.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.662000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988095, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.624000, -202.0, -3791.0, 1682.0, -49.0, 126.0, -30.0, 182.0, -654.0, 77.0, 2116.0, 5960.0, -328.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 2934.0, 6234.0, 8012.0, 9664.0, 4594.0, 2747.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.721000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988115, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.644000, -197.0, -3778.0, 1673.0, -60.0, 122.0, -30.0, 184.0, -653.0, 79.0, 2128.0, 5967.0, -331.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -3.0, 0.0, 0.0, 2933.0, 6237.0, 8015.0, 9657.0, 4595.0, 2747.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.722000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988136, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.664000, -202.0, -3727.0, 1666.0, -57.0, 105.0, -20.0, 181.0, -653.0, 78.0, 2150.0, 5982.0, -335.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 2934.0, 6239.0, 8013.0, 9667.0, 4596.0, 2746.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.722000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988156, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.684000, -202.0, -3720.0, 1655.0, -44.0, 90.0, -8.0, 181.0, -654.0, 76.0, 2158.0, 5988.0, -338.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -1.0, 0.0, 0.0, 2934.0, 6238.0, 8061.0, 9688.0, 4596.0, 2747.0, 97275.0, 70.0, -59.0, 2236418.0, 1.0, 1700837773.782000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988176, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.704000, -201.0, -3719.0, 1637.0, -29.0, 75.0, 5.0, 184.0, -653.0, 77.0, 2164.0, 5993.0, -341.0, -1.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2934.0, 6240.0, 7998.0, 9643.0, 4596.0, 2746.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.782000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988196, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.724000, -201.0, -3735.0, 1616.0, -18.0, 61.0, 17.0, 180.0, -652.0, 77.0, 2167.0, 5996.0, -345.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2934.0, 6240.0, 7999.0, 9644.0, 4595.0, 2746.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.782000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988216, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.744000, -215.0, -3747.0, 1598.0, -8.0, 52.0, 25.0, 180.0, -653.0, 76.0, 2168.0, 5998.0, -350.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2933.0, 6241.0, 8013.0, 9644.0, 4597.0, 2746.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.842000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988235, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.764000, -232.0, -3741.0, 1599.0, -2.0, 46.0, 37.0, 180.0, -654.0, 76.0, 2168.0, 5999.0, -355.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2933.0, 6240.0, 8010.0, 9643.0, 4595.0, 2745.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.842000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988255, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.784000, -253.0, -3763.0, 1600.0, 5.0, 37.0, 48.0, 182.0, -657.0, 77.0, 2166.0, 5999.0, -361.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2933.0, 6238.0, 8009.0, 9643.0, 4592.0, 2746.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.842000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988275, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.804000, -267.0, -3790.0, 1603.0, 12.0, 32.0, 51.0, 182.0, -660.0, 77.0, 2162.0, 5999.0, -368.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2933.0, 6240.0, 8008.0, 9640.0, 4592.0, 2745.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.931000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988294, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.824000, -278.0, -3793.0, 1595.0, 13.0, 29.0, 48.0, 172.0, -661.0, 78.0, 2159.0, 5998.0, -375.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2932.0, 6236.0, 8009.0, 9642.0, 4592.0, 2744.0, 97275.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.931000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988314, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.844000, -282.0, -3790.0, 1612.0, 10.0, 24.0, 49.0, 176.0, -665.0, 83.0, 2156.0, 5997.0, -381.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2933.0, 6240.0, 8007.0, 9640.0, 4593.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.962000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988333, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.864000, -293.0, -3791.0, 1598.0, 5.0, 16.0, 55.0, 179.0, -666.0, 80.0, 2151.0, 5997.0, -387.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2932.0, 6238.0, 8007.0, 9643.0, 4592.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.962000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988353, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.884000, -302.0, -3801.0, 1599.0, 1.0, 11.0, 51.0, 179.0, -664.0, 81.0, 2146.0, 5997.0, -393.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2933.0, 6238.0, 8008.0, 9643.0, 4593.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837773.962000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988372, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.904000, -317.0, -3798.0, 1605.0, 1.0, 9.0, 45.0, 181.0, -660.0, 80.0, 2141.0, 5997.0, -399.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 2933.0, 6238.0, 8004.0, 9643.0, 4593.0, 2743.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.022000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988391, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.924000, -326.0, -3792.0, 1613.0, 0.0, 5.0, 43.0, 184.0, -656.0, 83.0, 2137.0, 5998.0, -404.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2932.0, 6236.0, 8008.0, 9644.0, 4593.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.022000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988411, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.944000, -339.0, -3803.0, 1596.0, -5.0, 3.0, 48.0, 183.0, -656.0, 82.0, 2132.0, 5999.0, -409.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2932.0, 6239.0, 8008.0, 9642.0, 4592.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.022000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988430, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.964000, -337.0, -3791.0, 1597.0, -10.0, 0.0, 48.0, 180.0, -657.0, 79.0, 2126.0, 6000.0, -414.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0, 2934.0, 6240.0, 8003.0, 9643.0, 4593.0, 2744.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.081000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988449, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833763.984000, -341.0, -3800.0, 1589.0, -14.0, -1.0, 48.0, 172.0, -660.0, 80.0, 2121.0, 6002.0, -419.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2934.0, 6241.0, 8016.0, 9571.0, 4591.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.082000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988468, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.004000, -345.0, -3791.0, 1583.0, -18.0, 0.0, 46.0, 170.0, -656.0, 78.0, 2115.0, 6004.0, -424.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2934.0, 6241.0, 8057.0, 9723.0, 4592.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.082000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988487, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.024000, -354.0, -3800.0, 1571.0, -23.0, 0.0, 45.0, 175.0, -655.0, 78.0, 2110.0, 6007.0, -429.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2933.0, 6242.0, 7963.0, 9647.0, 4592.0, 2744.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.142000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988506, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.044000, -351.0, -3792.0, 1584.0, -36.0, 0.0, 47.0, 170.0, -653.0, 76.0, 2105.0, 6011.0, -434.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2932.0, 6241.0, 8005.0, 9646.0, 4592.0, 2743.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.142000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988525, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.064000, -344.0, -3795.0, 1597.0, -47.0, 0.0, 57.0, 171.0, -651.0, 80.0, 2098.0, 6016.0, -439.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2934.0, 6241.0, 8009.0, 9654.0, 4592.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.142000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988543, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.084000, -328.0, -3790.0, 1611.0, -52.0, -4.0, 67.0, 175.0, -649.0, 79.0, 2091.0, 6022.0, -445.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2933.0, 6240.0, 8009.0, 9658.0, 4591.0, 2744.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.201000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988562, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.104000, -311.0, -3800.0, 1626.0, -54.0, -16.0, 67.0, 180.0, -648.0, 79.0, 2082.0, 6028.0, -451.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2935.0, 6242.0, 8011.0, 9659.0, 4589.0, 2744.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.202000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988581, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.124000, -311.0, -3778.0, 1646.0, -49.0, -34.0, 62.0, 180.0, -651.0, 82.0, 2073.0, 6033.0, -456.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2935.0, 6244.0, 8012.0, 9651.0, 4592.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.202000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988599, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.144000, -312.0, -3759.0, 1649.0, -39.0, -62.0, 63.0, 179.0, -649.0, 82.0, 2062.0, 6036.0, -459.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2934.0, 6244.0, 8013.0, 9535.0, 4589.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.261000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988618, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.164000, -329.0, -3779.0, 1631.0, -28.0, -90.0, 62.0, 182.0, -646.0, 84.0, 2049.0, 6039.0, -462.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2934.0, 6245.0, 8155.0, 9801.0, 4591.0, 2747.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.262000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988636, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.184000, -323.0, -3791.0, 1632.0, -19.0, -109.0, 51.0, 183.0, -644.0, 83.0, 2035.0, 6041.0, -463.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2936.0, 6251.0, 7905.0, 9675.0, 4592.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.262000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988655, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.204000, -332.0, -3805.0, 1613.0, -23.0, -130.0, 46.0, 184.0, -641.0, 80.0, 2021.0, 6042.0, -462.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2934.0, 6242.0, 7989.0, 9662.0, 4591.0, 2745.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.322000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988673, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.224000, -338.0, -3800.0, 1617.0, -33.0, -140.0, 37.0, 183.0, -635.0, 79.0, 2007.0, 6044.0, -460.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2935.0, 6242.0, 8023.0, 9663.0, 4592.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.322000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988691, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.244000, -350.0, -3782.0, 1609.0, -44.0, -146.0, 37.0, 186.0, -633.0, 74.0, 1992.0, 6048.0, -457.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2936.0, 6253.0, 8026.0, 9663.0, 4593.0, 2747.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.322000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988710, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.264000, -361.0, -3773.0, 1585.0, -50.0, -148.0, 36.0, 191.0, -634.0, 73.0, 1976.0, 6052.0, -455.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2934.0, 6254.0, 8026.0, 9661.0, 4593.0, 2747.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.382000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988728, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.284000, -373.0, -3761.0, 1566.0, -47.0, -140.0, 33.0, 192.0, -633.0, 71.0, 1961.0, 6057.0, -452.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2935.0, 6254.0, 8025.0, 9652.0, 4592.0, 2747.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.382000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988746, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.304000, -383.0, -3754.0, 1540.0, -39.0, -124.0, 32.0, 194.0, -636.0, 64.0, 1948.0, 6061.0, -450.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2935.0, 6257.0, 8027.0, 9630.0, 4594.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.382000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988764, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.324000, -395.0, -3754.0, 1534.0, -26.0, -103.0, 31.0, 197.0, -641.0, 65.0, 1936.0, 6064.0, -449.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2934.0, 6256.0, 8049.0, 9734.0, 4592.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.441000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988782, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
1700833764.344000, -396.0, -3766.0, 1528.0, -22.0, -76.0, 31.0, 198.0, -638.0, 63.0, 1926.0, 6066.0, -449.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2935.0, 6257.0, 8042.0, 9671.0, 4593.0, 2746.0, 97274.0, 70.0, -59.0, 2236418.0, 0.0, 1700837774.442000, 2, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 0.000000, 0.000000, 0.000000, 0.000000, 0.988800, 0.000000, 0.000000, 0.000000, 0.000000, sitting/normal/None
